nom_station,nom_operateur,adresse_station,consolidated_commune,puissance_nominale,paiement_cb,paiement_acte,observations,tarification,consolidated_latitude,consolidated_longitude
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Clémenceau - DIVIAPARK,Bouygues Energies & Services," 0 AVENUE DE MARBOTTE, 21000 DIJON",Dijon,7,False,True,,,47.32921,5.05166
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Darcy - DIVIAPARK,Bouygues Energies & Services," 13 PLACE DARCY, 21000 Dijon",Dijon,7,False,True,,,47.32339,5.03395
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,7,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Monge - DIVIAPARK,Bouygues Energies & Services," 9 RUE DES CORROYEURS, 21000 DIJON",Dijon,12,False,True,,,47.3165078,5.0313265
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Malraux - DIVIAPARK,Bouygues Energies & Services," 16 RUE ANDRÉ MALRAUX, 21000 DIJON",Dijon,7,False,True,,,47.3269351,5.0491651
Parking de Dijon Grangier - DIVIAPARK,Bouygues Energies & Services," 0 PLACE GRANGIER, 21000 DIJON",Dijon,7,False,True,,,47.323406,5.037264
Parking de Dijon Grangier - DIVIAPARK,Bouygues Energies & Services," 0 PLACE GRANGIER, 21000 DIJON",Dijon,7,False,True,,,47.323406,5.037264
Parking de Dijon Grangier - DIVIAPARK,Bouygues Energies & Services," 0 PLACE GRANGIER, 21000 DIJON",Dijon,7,False,True,,,47.323406,5.037264
Parking de Dijon Grangier - DIVIAPARK,Bouygues Energies & Services," 0 PLACE GRANGIER, 21000 DIJON",Dijon,7,False,True,,,47.323406,5.037264
Parking de Dijon Grangier - DIVIAPARK,Bouygues Energies & Services," 0 PLACE GRANGIER, 21000 DIJON",Dijon,7,False,True,,,47.323406,5.037264
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,22,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,22,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,22,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking de Dijon Dauphine - DIVIAPARK,Bouygues Energies & Services," 17 RUE BOSSUET, 21000 DIJON",Dijon,7,False,True,,,47.32158,5.03761
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Tivoli - DIVIAPARK,Bouygues Energies & Services," 1 Rem Tivoli, 21000 Dijon",Dijon,7,False,True,,,47.316653,5.033855
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Valmy - EFFIA,Bouygues Energies & Services," 20 Rue Françoise Giroud, 21000 DIJON",Dijon,22,False,True,,,47.361667,5.0537196
Parking Dijon Heudelet - EFFIA,Bouygues Energies & Services," 15 BIS RUE DU 26ème DRAGONS, 21000 DIJON",Dijon,7,False,True,,,47.33191,5.04805
Parking Dijon Heudelet - EFFIA,Bouygues Energies & Services," 15 BIS RUE DU 26ème DRAGONS, 21000 DIJON",Dijon,7,False,True,,,47.33191,5.04805
Parking Dijon Heudelet - EFFIA,Bouygues Energies & Services," 15 BIS RUE DU 26ème DRAGONS, 21000 DIJON",Dijon,7,False,True,,,47.33191,5.04805
Parking Dijon Heudelet - EFFIA,Bouygues Energies & Services," 15 BIS RUE DU 26ème DRAGONS, 21000 DIJON",Dijon,7,False,True,,,47.33191,5.04805
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,22.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,200.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,200.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,200.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,200.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,240.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,240.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,240.0,False,True,,,47.062007,5.452517
Grand Frais - Choisey,Power Dot France,"3 Rue des Guyonnes, 39100 Choisey, France",Choisey,240.0,False,True,,,47.062007,5.452517
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,22.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,200.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,200.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,200.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,200.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,240.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,240.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,240.0,False,True,,,47.278367,5.018475
Grand Frais - Marsannay-la-Côte,Power Dot France,146 All. Dr Lépine,Marsannay-la-Côte,240.0,False,True,,,47.278367,5.018475
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,100.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,100.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,100.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,100.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,50.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,50.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,50.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,50.0,False,True,,,47.351297,5.069585
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,false,true,,,47.351296697941,5.069585117162
Balladins - Dijon,Power Dot France,"4 Rue des Ardennes, 21000 Dijon, France",Dijon,22.0,False,True,,,47.351297,5.069585
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,22.0,false,true,,,47.282558927562,5.0191319662705
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,22.0,False,True,,,47.282559,5.019132
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,false,true,,,47.282558927562,5.0191319662705
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,False,True,,,47.282559,5.019132
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,50.0,false,true,,,47.282558927562,5.0191319662705
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,50.0,False,True,,,47.282559,5.019132
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,false,true,,,47.282558927562,5.0191319662705
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,False,True,,,47.282559,5.019132
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,false,true,,,47.282558927562,5.0191319662705
Chaussea - Chenôve,Power Dot France,"10 Rue Jean Moulin, 21300 Chenôve, France",Chenôve,200.0,False,True,,,47.282559,5.019132
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,false,true,,,47.270310969194,5.0024689094009
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,False,True,,,47.270311,5.002469
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,50.0,false,true,,,47.270310969194,5.0024689094009
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,50.0,False,True,,,47.270311,5.002469
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,false,true,,,47.270310969194,5.0024689094009
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,False,True,,,47.270311,5.002469
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,false,true,,,47.270310969194,5.0024689094009
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,False,True,,,47.270311,5.002469
Carrefour - Perrigny-lès-Dijon,Power Dot France,ZAC Les Vignes Blanches - Perrigny les Dijon 21160 Perrigny-lès-Dijon,Perrigny-lès-Dijon,200.0,false,true,,,47.270310969194,5.0024689094009
